Name,Brand,Price,Image_url,Product_url
Grey/Blue Slim Fit Check Suit: Trousers,,"[{'Date': 'January 2020', 'Price': '£35.00'}, {'Date': 'June 2020', 'Price': '£17.50'}, {'Date': 'August 2020', 'Price': '£15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/644795.jpg,
Grey/Blue Slim Fit Check Suit: Jacket,,"[{'Date': 'January 2020', 'Price': '£74.00'}, {'Date': 'June 2020', 'Price': '£37.00'}, {'Date': 'August 2020', 'Price': '£15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/642444.jpg,
Taupe Slim Fit Empire Mills Signature Check Suit: Trousers,,"[{'Date': 'December 2019', 'Price': '£90.00'}, {'Date': 'June 2020', 'Price': '£45.00'}, {'Date': 'July 2020', 'Price': '£30.00'}, {'Date': 'August 2020', 'Price': '£15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/925813.jpg,
Taupe Empire Mills Signature Check Suit: Waistcoat,,"[{'Date': 'December 2019', 'Price': '£70.00'}, {'Date': 'June 2020', 'Price': '£30.00'}, {'Date': 'August 2020', 'Price': '£15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/914417.jpg,
Teal/Tan Slim Fit Check Suit: Trousers,,"[{'Date': 'December 2019', 'Price': '£40.00'}, {'Date': 'March 2020', 'Price': '£13.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/595054.jpg,
Teal/Tan Slim Fit Check Suit: Jacket,,"[{'Date': 'February 2020', 'Price': '£84.00'}, {'Date': 'March 2020', 'Price': '£25.00'}, {'Date': 'August 2020', 'Price': '£15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/929971.jpg,
Charcoal Slim Fit 5 Pocket Chino Shorts,,"[{'Date': 'February 2020', 'Price': '£22.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/221594.jpg,
Bleach Tapered Slim Fit Jeans With Stretch,,"[{'Date': 'February 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/203020.jpg,
Pink/Navy Blocked Soft Touch Poloshirt,,"[{'Date': 'February 2020', 'Price': '£22.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/365992.jpg,
Grey Suede Chunky Sole Loafers,,"[{'Date': 'February 2020', 'Price': '£38.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/101762.jpg,
Grey Regular Fit Cotton Linen Rich Roll Sleeve Shirt,,"[{'Date': 'March 2020', 'Price': '£32.00'}, {'Date': 'June 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/813976.jpg,
Black Leather Grain Derby Shoes,,"[{'Date': 'January 2020', 'Price': '£55.00'}, {'Date': 'June 2020', 'Price': '£22.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/796391.jpg,
Pink Regular Fit Linen Blend Short Sleeve Shirt,,"[{'Date': 'February 2020', 'Price': '£22.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/954855.jpg,
Charcoal Puppytooth Skinny Fit Jersey Suit: Jacket,,"[{'Date': 'February 2020', 'Price': '£74.00'}, {'Date': 'September 2020', 'Price': '£22.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/949170.jpg,
Superdry Taupe Deck Shoes,,"[{'Date': 'April 2020', 'Price': '£55.00'}, {'Date': 'September 2020', 'Price': '£22.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/660636.jpg,
Grey Tapered Fit Elasticated Waist Trousers,,"[{'Date': 'February 2020', 'Price': '£18.00'}, {'Date': 'September 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/837236.jpg,
Lilac Cotton Short Sleeve Zip Polo Top,,"[{'Date': 'February 2020', 'Price': '£22.00'}, {'Date': 'September 2020', 'Price': '£8.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/954978.jpg,
Ted Baker Seenchi Slim Fit Cotton Chinos,,"[{'Date': 'May 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/957172.jpg,
BOSS Pevided 2 Tone Poloshirt,,"[{'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/972214.jpg,
Blue Zebra Print Swim Shorts,,"[{'Date': 'February 2020', 'Price': '£16.00'}, {'Date': 'September 2020', 'Price': '£7.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/843195.jpg,
HUGO Ermino Shirt,,"[{'Date': 'January 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/864567.jpg,
Ted Baker Glampin Leaf Print Shirt,,"[{'Date': 'May 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/294825.jpg,
LacosteÂ® Short Sleeve Oxford Shirt,,"[{'Date': 'April 2020', 'Price': '£85.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/309470.jpg,
Light Blue Marl Zip Neck Jumper,,"[{'Date': 'February 2020', 'Price': '£28.00'}, {'Date': 'September 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/318057.jpg,
Black Punched Wing Cap Leather Oxford Shoe,,"[{'Date': 'February 2020', 'Price': '£48.00'}, {'Date': 'September 2020', 'Price': '£21.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/333916.jpg,
GStar Blue Bristum Utility Short Sleeve Shirt,,"[{'Date': 'October 2019', 'Price': '£85.00'}, {'Date': 'December 2019', 'Price': '£42.00'}, {'Date': 'March 2020', 'Price': '£21.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/332282.jpg,
Navy Regular Fit Three Button Suit: Jacket,,"[{'Date': 'October 2019', 'Price': '£56.00'}, {'Date': 'December 2019', 'Price': '£20.00'}, {'Date': 'March 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/608439.jpg,
Ted Baker White Flynow Geo Print Shirt,,"[{'Date': 'January 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/680118.jpg,
Ted Baker Clenchi Classic Fit Chinos,,"[{'Date': 'January 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/704004.jpg,
Stone Suede Stained Sole Suede Derby Shoes,,"[{'Date': 'February 2020', 'Price': '£48.00'}, {'Date': 'September 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/711135.jpg,
G-Star Droner Relaxed Tapered Cargo Pants,,"[{'Date': 'January 2020', 'Price': '£115.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/749614.jpg,
Nike Black Mercurial Vapor 13 Academy Multi Ground Football Boots,,"[{'Date': 'February 2020', 'Price': '£70.00'}, {'Date': 'September 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/757017.jpg,
HUGO White Emilionn Structured Shirt,,"[{'Date': 'January 2020', 'Price': '£89.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/130815.jpg,
Hackett Camel Kensington Slim Fit Chino,,"[{'Date': 'January 2020', 'Price': '£100.00'}, {'Date': 'June 2020', 'Price': '£42.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/603901.jpg,
Blue Slim Fit Single Cuff Check And Texture Shirts Three Pack,,"[{'Date': 'January 2019', 'Price': '£48.00'}, {'Date': 'March 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/573677.jpg,
Navy Slim Fit Donegal Trousers,,"[{'Date': 'April 2020', 'Price': '£30.00'}, {'Date': 'June 2020', 'Price': '£10.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/567064.jpg,
Tommy Hilfiger Organic Oxford Shirt,,,https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/273438.jpg,
Green Slim Fit Print Short Sleeve Shirt,,"[{'Date': 'February 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£6.00 - £10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/263372.jpg,
Khaki Utility Tech Swim Shorts,,"[{'Date': 'February 2020', 'Price': '£18.00'}, {'Date': 'September 2020', 'Price': '£7.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/279080.jpg,
Marl Crew Neck Jumper,,,https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/280715.jpg,
Tan Leather Slip-On Shoes,,"[{'Date': 'February 2020', 'Price': '£35.00'}, {'Date': 'September 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/792302.jpg,
Light Blue Silk Cotton Crew T-Shirt,,"[{'Date': 'February 2020', 'Price': '£36.00'}, {'Date': 'September 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/767076.jpg,
Navy/White Long Sleeve Raglan T-Shirt,,"[{'Date': 'February 2020', 'Price': '£14.00'}, {'Date': 'September 2020', 'Price': '£7.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/516467.jpg,
Blue Tailored Fit Stripe Suit: Trousers,,"[{'Date': 'February 2020', 'Price': '£35.00'}, {'Date': 'September 2020', 'Price': '£14.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/461465.jpg,
Pink Marl Shirt,,,https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/460275.jpg,
Burgundy Signature Italian Leather Wing Cap Brogues,,"[{'Date': 'February 2020', 'Price': '£85.00'}, {'Date': 'September 2020', 'Price': '£35.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/612474.jpg,
Navy/Orange Regular Fit Brushed Flannel Check Long Sleeve Shirt,,"[{'Date': 'August 2019', 'Price': '£35.00'}, {'Date': 'March 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/548125.jpg,
Teal Floral Slim Fit Long Sleeve Printed Shirt,,"[{'Date': 'October 2019', 'Price': '£32.00'}, {'Date': 'December 2019', 'Price': '£16.00'}, {'Date': 'March 2020', 'Price': '£8.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/555596.jpg,
Ginger Cord Long Sleeve Shirt,,"[{'Date': 'July 2019', 'Price': '£28.00'}, {'Date': 'March 2020', 'Price': '£8.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/576539.jpg,
Grey Slim Fit Check Long Sleeve Shirt,,"[{'Date': 'January 2020', 'Price': '£25.00'}, {'Date': 'June 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/818761.jpg,
Light Blue Tailored Fit Linen Blend Check Suit: Trousers,,"[{'Date': 'February 2020', 'Price': '£50.00'}, {'Date': 'September 2020', 'Price': '£10.00 - £15.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/471158.jpg,
GANT Regular Short Sleeve Oxford Shirt,,"[{'Date': 'February 2020', 'Price': '£80.00'}, {'Date': 'September 2020', 'Price': '£40.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/697972.jpg,
Jeff Banks Blue Soho Plain Front Suit Trousers,,"[{'Date': 'January 2020', 'Price': '£80.00'}, {'Date': 'June 2020', 'Price': '£40.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/423330.jpg,
White Regular Fit Short Sleeve Madras Check Shirt,,"[{'Date': 'July 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/746504.jpg,
Navy Slim Fit Slim Fit Geo Print Shirt,,"[{'Date': 'February 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£8.00 - £11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/217038.jpg,
White The Doors Licence T-Shirt,,"[{'Date': 'February 2020', 'Price': '£20.00'}, {'Date': 'September 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/125730.jpg,
Navy/Brown Skinny Fit Wool Blend Check Suit: Jacket,,"[{'Date': 'February 2020', 'Price': '£100.00'}, {'Date': 'September 2020', 'Price': '£40.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/972780.jpg,
GANT Classic Madras Short Sleeve Shirt,,"[{'Date': 'February 2020', 'Price': '£80.00'}, {'Date': 'September 2020', 'Price': '£40.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/662613.jpg,
Stone Signature Italian Cotton Slim Fit Subalpino Blazer,,"[{'Date': 'May 2020', 'Price': '£160.00'}, {'Date': 'June 2020', 'Price': '£55.00'}, {'Date': 'July 2020', 'Price': '£40.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/637313.jpg,
Grey Check Flannel Regular Fit Shirt,,"[{'Date': 'July 2019', 'Price': '£28.00'}, {'Date': 'March 2020', 'Price': '£8.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/303100.jpg,
Blue Skinny Fit Check Tuxedo Suit: Jacket,,"[{'Date': 'October 2019', 'Price': '£80.00'}, {'Date': 'December 2019', 'Price': '£36.00'}, {'Date': 'March 2020', 'Price': '£20.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/308141.jpg,
Blue Check Tuxedo Suit: Waistcoat,,"[{'Date': 'October 2019', 'Price': '£40.00'}, {'Date': 'December 2019', 'Price': '£14.00'}, {'Date': 'March 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/326408.jpg,
Blue Skinny Fit Check Tuxedo Suit: Trousers,,"[{'Date': 'October 2019', 'Price': '£40.00'}, {'Date': 'December 2019', 'Price': '£18.00'}, {'Date': 'March 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/921986.jpg,
Light Blue Slim Fit Check Suit: Jacket,,"[{'Date': 'October 2019', 'Price': '£80.00'}, {'Date': 'December 2019', 'Price': '£36.00'}, {'Date': 'March 2020', 'Price': '£20.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/639665.jpg,
Light Blue Slim Fit Check Suit: Trousers,,"[{'Date': 'October 2019', 'Price': '£40.00'}, {'Date': 'December 2019', 'Price': '£18.00'}, {'Date': 'March 2020', 'Price': '£10.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/342086.jpg,
Brown Leather Derby Shoes,,"[{'Date': 'February 2020', 'Price': '£48.00'}, {'Date': 'September 2020', 'Price': '£21.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/122141.jpg,
Khaki Linen Blend Cargo Shorts,,"[{'Date': 'February 2020', 'Price': '£26.00'}, {'Date': 'September 2020', 'Price': '£13.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/692656.jpg,
Teal Wool Blend Stretch Suit: Waistcoat,,"[{'Date': 'September 2019', 'Price': '£50.00'}, {'Date': 'December 2019', 'Price': '£18.00'}, {'Date': 'March 2020', 'Price': '£13.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/561542.jpg,
Teal Tailored Fit Wool Blend Stretch Suit: Jacket,,"[{'Date': 'October 2019', 'Price': '£89.00'}, {'Date': 'December 2019', 'Price': '£44.00'}, {'Date': 'March 2020', 'Price': '£22.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/524456.jpg,
White Drawstring Waist Dock Shorts,,"[{'Date': 'February 2020', 'Price': '£15.00'}, {'Date': 'September 2020', 'Price': '£6.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/787144.jpg,
Multi Regular Fit Print Short Sleeve Shirt,,"[{'Date': 'February 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£8.00 - £11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/659576.jpg,
Black Leather Chunky Sole Loafers,,"[{'Date': 'February 2020', 'Price': '£38.00'}, {'Date': 'September 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/938980.jpg,
Bright Blue Skinny Fit Trousers With Stretch,,"[{'Date': 'January 2020', 'Price': '£26.00'}, {'Date': 'June 2020', 'Price': '£9.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/662801.jpg,
Farah Laredo Striped Resort Style Shirt,,"[{'Date': 'May 2020', 'Price': '£60.00'}, {'Date': 'June 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/896264.jpg,
Brown Embossed Tassel Loafers,,"[{'Date': 'February 2020', 'Price': '£35.00'}, {'Date': 'September 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/851529.jpg,
Slim Fit Stone Slim Fit Long Sleeve Shirt,,"[{'Date': 'January 2020', 'Price': '£22.00'}, {'Date': 'June 2020', 'Price': '£9.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/839637.jpg,
Skopes Lynham Heritage Check Blazer,,"[{'Date': 'July 2019', 'Price': '£95.00'}, {'Date': 'August 2019', 'Price': '£95.00'}, {'Date': 'September 2020', 'Price': '£38.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/R06499.jpg,
Black Skinny Fit Motion Flex Stretch Chino Trousers,,"[{'Date': 'February 2020', 'Price': '£35.00'}, {'Date': 'September 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/527380.jpg,
Nike Black Woven Joggers,,"[{'Date': 'January 2020', 'Price': '£38.00'}, {'Date': 'June 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/125994.jpg,
Textured Suit: Jacket,,"[{'Date': 'August 2018', 'Price': '£75.00'}, {'Date': 'December 2019', 'Price': '£37.00'}, {'Date': 'March 2020', 'Price': '£19.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/185881.jpg,
Blue Tailored Fit Textured Suit: Trousers,,"[{'Date': 'December 2019', 'Price': '£21.00'}, {'Date': 'March 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/162588.jpg,
Light Blue Regular Fit Short Sleeve Madras Check Shirt,,"[{'Date': 'February 2020', 'Price': '£25.00'}, {'Date': 'September 2020', 'Price': '£12.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/138446.jpg,
Grey Regular Fit Easy Iron Button Down Shirt with Navy Tie,,"[{'Date': 'January 2020', 'Price': '£28.00'}, {'Date': 'June 2020', 'Price': '£12.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/475656.jpg,
Lilac/White Stripe Slim Fit Short Sleeve Stretch Oxford Shirt,,"[{'Date': 'February 2020', 'Price': '£20.00'}, {'Date': 'September 2020', 'Price': '£7.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/247144.jpg,
North Sails Blue Logo T-Shirt,,"[{'Date': 'May 2020', 'Price': '£25.00'}, {'Date': 'June 2020', 'Price': '£12.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/611573.jpg,
Light Blue Regular Fit Crew Neck T-Shirt,,"[{'Date': 'February 2020', 'Price': '£6.00'}, {'Date': 'September 2020', 'Price': '£3.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/987784.jpg,
Tan Straight Fit Stretch Chino Shorts,,"[{'Date': 'February 2020', 'Price': '£16.00'}, {'Date': 'September 2020', 'Price': '£8.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/686625.jpg,
Farah Findley Fleece Style Jacket With Golden F Embroidered Chest Placement Logo,,"[{'Date': 'January 2020', 'Price': '£75.00'}, {'Date': 'June 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/672004.jpg,
Tommy Hilfiger Brooklyn Printed Shorts,,"[{'Date': 'February 2020', 'Price': '£75.00'}, {'Date': 'September 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/210028.jpg,
Calvin Klein Pink Soft Interlock Slim Fit Polo,,"[{'Date': 'February 2020', 'Price': '£75.00'}, {'Date': 'September 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/104838.jpg,
Calvin Klein Black Soft Interlock Slim Fit Polo,,"[{'Date': 'February 2020', 'Price': '£75.00'}, {'Date': 'September 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/381692.jpg,
Calvin Klein Green Soft Interlock Slim Fit Polo,,"[{'Date': 'February 2020', 'Price': '£75.00'}, {'Date': 'September 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/808848.jpg,
Base LondonÂ® Brown Onyx Softy  Lace-Up Brogues,,"[{'Date': 'January 2020', 'Price': '£75.00'}, {'Date': 'June 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/793204.jpg,
Lyle & Scott Blue Denim Overshirt,,"[{'Date': 'January 2020', 'Price': '£75.00'}, {'Date': 'June 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/970664.jpg,
LacosteÂ® Stripe Long Sleeve Shirt,,"[{'Date': 'May 2020', 'Price': '£125.00'}, {'Date': 'September 2020', 'Price': '£37.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/908006.jpg,
Ecru Tapered Slim Fit Garment Dyed Jeans With Stretch,,"[{'Date': 'February 2020', 'Price': '£28.00'}, {'Date': 'September 2020', 'Price': '£11.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/244383.jpg,
Light Blue Essential Swim Shorts With Piping,,"[{'Date': 'February 2020', 'Price': '£12.00'}, {'Date': 'September 2020', 'Price': '£6.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/247602.jpg,
Navy Sustainable Canvas Pumps,,"[{'Date': 'February 2020', 'Price': '£30.00'}, {'Date': 'September 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/690689.jpg,
Light Blue Regular Fit Long Sleeve Oxford Shirt,,"[{'Date': 'February 2020', 'Price': '£20.00'}, {'Date': 'June 2020', 'Price': '£20.00'}, {'Date': 'September 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/673982.jpg,
Light Blue Straight Fit Premium Jeans,,"[{'Date': 'January 2020', 'Price': '£45.00'}, {'Date': 'June 2020', 'Price': '£18.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/732877.jpg,
Black Straight Fit Jean Style Bedford Trousers,,"[{'Date': 'July 2019', 'Price': '£30.00'}, {'Date': 'March 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/184365.jpg,
Taupe Check Skinny Turn Up Trousers,,"[{'Date': 'February 2020', 'Price': '£26.00'}, {'Date': 'September 2020', 'Price': '£9.00 - £12.50'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/159417.jpg,
Threadbare Denim Shorts,,"[{'Date': 'June 2020', 'Price': '£18.00'}, {'Date': 'September 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/R37926.jpg,
Slim Grey Slim Fit Jeans With Stretch,,"[{'Date': 'January 2020', 'Price': '£30.00'}, {'Date': 'June 2020', 'Price': '£12.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/784663.jpg,
Turquoise Essential Swim Shorts,,"[{'Date': 'February 2020', 'Price': '£12.00'}, {'Date': 'September 2020', 'Price': '£6.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/984562.jpg,
Pink Stripe Slim Fit Single Cuff Easy Iron Button Down Oxford Shirt,,"[{'Date': 'February 2020', 'Price': '£20.00'}, {'Date': 'September 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/894378.jpg,
Green Tint Skinny Fit Ultra Flex Stretch Jeans,,"[{'Date': 'June 2019', 'Price': '£40.00'}, {'Date': 'November 2019', 'Price': '£12.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/348045.jpg,
Pink Pastel Tie,,"[{'Date': 'February 2020', 'Price': '£10.00'}, {'Date': 'September 2020', 'Price': '£4.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/989166.jpg,
Twisted Tailor Ginger Tartan Suit Jacket,,"[{'Date': 'November 2019', 'Price': '£145.00'}, {'Date': 'June 2020', 'Price': '£36.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/R35283.jpg,
Navy Slim Fit Textured Tuxedo Suit: Trousers,,"[{'Date': 'October 2019', 'Price': '£35.00'}, {'Date': 'December 2019', 'Price': '£12.50 - £21.00'}, {'Date': 'March 2020', 'Price': '£9.00'}]",https://xcdn.next.co.uk/COMMON/Items/Default/Default/ItemImages/Sale/195693.jpg,
